Company,Industry,Short Description (< 5 words),Title,Technology,Tag,Year,Link
Gradient Labs,Tech,AI agent for incident investigation,Anatomy of an AI agent incident,AI agents,software ops,2025,https://blog.gradient-labs.ai/p/anatomy-of-an-ai-agent-incident
PromptLayer,Tech,Create hyper-personalized email campaigns,AI Sales Engineering: How We Built Hyper-Personalized Email Campaigns at PromptLayer,AI agents,content personalization,2025,https://blog.promptlayer.com/ai-sales-engineering-how-we-built-hyper-personalized-email-campaigns-at-promptlayer/
Harvey,Tech,Enterprise RAG system,Enterprise-Grade RAG Systems,RAG,product feature,2025,https://www.harvey.ai/blog/enterprise-grade-rag-systems
Upwork,Tech,AI assistant for hiring process,"Why Upwork Relies On In-House AI Research To Power Uma, Upwork’s Mindful AI",AI agents,"ops,HR tasks",2025,https://www.upwork.com/blog/why-upwork-relies-on-in-house-ai-research-to-power-uma-upworks-mindful-ai
iFood,Delivery and mobility,Food ordering AI agent,From Zero to AILO,AI agents,product feature,2025,https://www.youtube.com/watch?v=uevJBcXKLlQ
GoDaddy,Tech,Analyze customer service transcripts,Harnessing AI to Navigate Millions of Customer Conversations at GoDaddy,Generative AI & LLM,"customer support,data analytics",2025,https://www.godaddy.com/resources/news/harnessing-ai-to-navigate-millions-of-customer-conversations-at-godaddy
Uber,Delivery and mobility,Better forecast demand ,Forecasting Models to Improve Driver Availability at Airports,Predictive ML,demand forecasting,2025,https://www.uber.com/en-GB/blog/forecasting-models-to-improve-availability-at-airports/
Whatnot,E-commerce and retail,Generate relevant feed recommendations,The New User Dilemma: Why We Killed Our Heuristics (& What We Built Instead),Predictive ML,recommender system,2025,https://medium.com/whatnot-engineering/the-new-user-dilemma-why-we-killed-our-heuristics-what-we-built-instead-0d7a834fda5f
Bayezian Limited,Tech,Monitor protocol deviations in clinical trials,"Deploying agentic AI: what worked, what broke, and what we learned",AI agents,ops,2025,https://aihub.org/2025/09/15/deploying-agentic-ai-what-worked-what-broke-and-what-we-learned/
Meta,Social platforms,Serve relevant ads,Meta’s Generative Ads Model (GEM): The Central Brain Accelerating Ads Recommendation AI Innovation,Generative AI & LLM,"recommender system,ad ranking / targeting",2025,https://engineering.fb.com/2025/11/10/ml-applications/metas-generative-ads-model-gem-the-central-brain-accelerating-ads-recommendation-ai-innovation/
Faire,E-commerce and retail,Improve product search and discovery,Transforming wholesale with AI: the sequel (now with more agents),AI agents,search,2025,https://craft.faire.com/transforming-wholesale-with-ai-the-sequel-now-with-more-agents-9542f257dd45
Amazon,Tech,Improve video viewing experience,5 ways Prime Video improves the viewing experience with generative AI on AWS,Generative AI & LLM,product feature,2025,https://aws.amazon.com/blogs/media/5-ways-prime-video-improves-the-viewing-experience-with-generative-ai-on-aws/
Amplitude,Tech,Improve knowledge access in the enterprise,How Amplitude built an internal AI tool that the whole company’s obsessed with (and how you can too),AI agents,"data analytics,search,chatbot",2025,https://www.youtube.com/watch?v=9Q9Yrj2RTkg
Github,Tech,Build secure AI products,How GitHub’s agentic security principles make our AI agents as secure as possible,AI agents,software ops,2025,https://github.blog/ai-and-ml/github-copilot/how-githubs-agentic-security-principles-make-our-ai-agents-as-secure-as-possible/
eSpark,Tech,AI-powered teacher assistant,"Inside eSpark’s AI Teacher Assistant: RAG, Evals, and Real Classroom Needs",RAG,product feature,2025,https://www.producttalk.org/inside-esparks-ai-teacher-assistant-rag-evals-and-real-classroom-needs/
Pinterest,Social platforms,Improve content recommendations,Improving Quality of Recommended Content through Pinner Surveys,Predictive ML,recommender system,2025,https://medium.com/pinterest-engineering/improving-quality-of-recommended-content-through-pinner-surveys-eebca8a52652
Duolingo,Tech,Show relevant ads,How machine learning supercharged our revenue by millions of dollars,Predictive ML,ad ranking / targeting,2025,https://blog.duolingo.com/machine-learning-ads/
Leboncoin,E-commerce and retail,Generate clickable ads,From blank page to perfect pitch: how AI is transforming ads at leboncoin,Generative AI & LLM,content personalization,2025,https://medium.com/leboncoin-tech-blog/from-blank-page-to-perfect-pitch-how-ai-is-transforming-ads-at-leboncoin-eeff51c3bf42
Outropy,Tech,Run production AI apps,Key Lessons from Shipping AI Products beyond the Hype,Generative AI & LLM,ops,2025,https://www.infoq.com/presentations/microservices-ai-systems/
Amazon,Tech,Improve audio quality,Dialogue Boost: How Amazon is using AI to enhance TV and movie dialogue,Generative AI & LLM,product feature,2025,https://www.amazon.science/blog/dialogue-boost-how-amazon-is-using-ai-to-enhance-tv-and-movie-dialogue
Spotify,Media and streaming,Improve developer productivity,"1,500+ PRs Later: Spotify’s Journey with Our Background Coding Agent (Part 1)",AI agents,code generation / review,2025,https://engineering.atspotify.com/2025/11/spotifys-background-coding-agent-part-1
Babbel,Tech,Improve customer support,Meet Bab: Your Customer Service Chatbot,Generative AI & LLM,"chatbot,customer support",2025,https://www.babbel.com/en/magazine/meet-bab-your-customer-service-chatbot
Spotify,Media and streaming,Improve developer productivity,Background Coding Agents: Predictable Results Through Strong Feedback Loops (Part 3),AI agents,code generation / review,2025,https://engineering.atspotify.com/2025/12/feedback-loops-background-coding-agents-part-3
Thomson Reuters,Media and streaming,Build trustworthy AI agents,From Copilot to Colleague: Trustworthy Agents for High-Stakes,AI agents,"ops,product feature",2025,https://www.youtube.com/watch?v=kDEvo2__Ijg
Shopify,E-commerce and retail,AI assistant for online merchants,Building production-ready agentic systems: Lessons from Shopify Sidekick,AI agents,ops,2025,https://shopify.engineering/building-production-ready-agentic-systems
Spotify,Media and streaming,Improve developer productivity,Background Coding Agents: Context Engineering (Part 2),AI agents,code generation / review,2025,https://engineering.atspotify.com/2025/11/context-engineering-background-coding-agents-part-2
Cursor,Tech,Agent-based LLM for coding,Building Cursor Composer,AI agents,code generation / review,2025,https://www.youtube.com/watch?v=md8D8eNj5JM
Harvey,Tech,Evaluate AI performance on legal tasks,Scaling AI Evaluation Through Expertise,Generative AI & LLM,ops,2025,https://www.harvey.ai/blog/scaling-ai-evaluation-through-expertise
Etsy,E-commerce and retail,Unstructured product info to structured data,Understanding Etsy’s Vast Inventory with LLMs,Generative AI & LLM,data analytics,2025,https://www.etsy.com/codeascraft/understanding-etsyas-vast-inventory-with-llms
Perk,"Travel,E-commerce and retail",Make autonomous phone calls,"From Prototype to Production: How Perk Built a Voice AI Agent That Makes 10,000 Calls a Week",AI agents,"ops,voice interface",2025,https://www.producttalk.org/from-prototype-to-production-how-perk-built-a-voice-ai-agent-that-makes-10-000-calls-a-week/
Mercado Libre,E-commerce and retail,Improve knowledge access,How we are using AI in Mercado Libre’s accessibility team,RAG,customer support,2025,https://medium.com/mercadolibre-tech/how-we-are-using-ai-in-mercado-libres-accessibility-team-e960b83283a9
Zalando,E-commerce and retail,Analyze software incidents,Dead Ends or Data Goldmines? Investment Insights from Two Years of AI-Powered Postmortem Analysis,Generative AI & LLM,software ops,2025,https://engineering.zalando.com/posts/2025/09/dead-ends-or-data-goldmines-ai-powered-postmortem-analysis.html
Criteo,Tech,Show relevant ads,Criteo Boosts Ad Performance with Latest AI Advancements,Predictive ML,"product feature,ad ranking / targeting",2025,https://medium.com/criteo-engineering/criteo-boosts-ad-performance-with-latest-ai-advancements-2fc3d5f65f56
Whatnot,E-commerce and retail,Code cleanup,Eliminating GraphQL Schema Bloat with AI (So You Don’t Have To),Generative AI & LLM,code generation / review,2025,https://medium.com/whatnot-engineering/eliminating-graphql-schema-bloat-with-ai-so-you-dont-have-to-5f6ae84d0ee1
Slack,Tech,Investigate incidents using AI agents,Streamlining Security Investigations with Agents,AI agents,software ops,2025,https://slack.engineering/streamlining-security-investigations-with-agents/
GoDaddy,Tech,Show relevant ads,Balancing Revenue and Relevance: Optimizing TLD Ad Rankings,Predictive ML,ad ranking / targeting,2025,https://www.godaddy.com/resources/news/balancing-revenue-and-relevance-optimizing-tld-ad-rankings
Pinterest,Social platforms,Detect violative content,How Pinterest Built a Real‑Time Radar for Violative Content using AI,Generative AI & LLM,spam / content moderation,2025,https://medium.com/pinterest-engineering/how-pinterest-built-a-real-time-radar-for-violative-content-using-ai-d5a108e02ac2
Shopify,E-commerce and retail,AI agents for product classification,Beyond classification: How AI agents are evolving Shopify's product taxonomy at scale,AI agents,"ops,item classification",2025,https://shopify.engineering/product-taxonomy-at-scale
Doctolib,Tech,Improve customer support,Building an Agentic AI System for Healthcare Support: A Journey into Practical AI Implementation at Doctolib,AI agents,customer support,2025,https://medium.com/doctolib/building-an-agentic-ai-system-for-healthcare-support-a-journey-into-practical-ai-implementation-0afd28d716e6
Airbnb,"Travel,E-commerce and retail",Generate mock data at scale,GraphQL Data Mocking at Scale with LLMs and @generateMock,Generative AI & LLM,data analytics,2025,https://medium.com/airbnb-engineering/graphql-data-mocking-at-scale-with-llms-and-generatemock-30b380f12bd6
Doordash,Delivery and mobility,Detect inappropriate content,SafeChat: DoorDash’s AI-powered safety feature,Generative AI & LLM,spam / content moderation,2025,https://careersatdoordash.com/blog/doordash-safechat-ai-safety-feature/
Vinted,E-commerce and retail,Embedding-based retrieval for e-commerce search,Dense Retrieval,Predictive ML,search,2025,https://vinted.engineering/2025/11/18/dense-retrieval/
Wayfair,E-commerce and retail,Automatically triage support tickets,Automating Supplier Ticket Management with LLM Agents: Lessons from the Field,AI agents,customer support,2025,https://www.aboutwayfair.com/careers/tech-blog/automating-supplier-ticket-management-with-llm-agents-lessons-from-the-field
Pinterest,Social platforms,Identify user journeys,Identify User Journeys at Pinterest,Generative AI & LLM,recommender system,2025,https://medium.com/pinterest-engineering/identify-user-journeys-at-pinterest-b517f6275b42
Grab,Delivery and mobility,Improve document processing,How we built a custom vision LLM to improve document processing at Grab,Generative AI & LLM,ops,2025,https://engineering.grab.com/custom-vision-llm-at-grab
BlaBlaCar,Delivery and mobility,Build data copilot,Why We Built “BlaBlaCar Data Copilot”: Shifting Data Analysis Left,Generative AI & LLM,data analytics,2025,https://medium.com/blablacar/why-we-built-blablacar-data-copilot-shifting-data-analysis-left-b4cc246faf52
Uber,Delivery and mobility,Enhance data labeling quality,Requirement Adherence: Boosting Data Labeling Quality Using LLMs,Generative AI & LLM,data analytics,2025,https://www.uber.com/en-GB/blog/requirement-adherence-boosting-data-labeling-quality-using-llms/?uclick_id=0a73d271-32e7-4b77-9697-a587a4c8d9fe
Uber,Delivery and mobility,AI code review platform,"uReview: Scalable, Trustworthy GenAI for Code Review at Uber",Generative AI & LLM,code generation / review,2025,https://www.uber.com/en-GB/blog/ureview/?uclick_id=0a73d271-32e7-4b77-9697-a587a4c8d9fe
Doordash,Delivery and mobility,Internal agentic AI platform,Beyond Single Agents: How DoorDash is building a collaborative AI ecosystem ,AI agents,ops,2025,https://careersatdoordash.com/blog/beyond-single-agents-doordash-building-collaborative-ai-ecosystem/
OpenPipe,Tech,Email research agent,ART·E: How We Built an Email Research Agent That Beats o3,AI agents,search,2025,https://openpipe.ai/blog/art-e-mail-agent
Leboncoin,E-commerce and retail,Build internal chatbot,Once Upon a Chat Bot: The Ada Story at leboncoin,Generative AI & LLM,chatbot,2025,https://medium.com/leboncoin-tech-blog/once-upon-a-chat-bot-the-ada-story-at-leboncoin-1a4c52000d82
Wayfair,E-commerce and retail,Improve quality of product recommendations,Teaching Wayfair’s Catalog to “See” Style: An LLM-Powered Style Compatibility Labeling Pipeline,Generative AI & LLM,recommender system,2025,https://www.aboutwayfair.com/careers/tech-blog/teaching-wayfairs-catalog-to-see-style-an-llm-powered-style-compatibility-labeling-pipeline-on-google-cloud
Apple,Tech,Automated software test cases authoring,Reinforcement Learning Integrated Agentic RAG for Software Test Cases Authoring,AI agents,software ops,2025,https://machinelearning.apple.com/research/reinforcement-learning-integrated
